YEAR,STATE NAME,CONSTITUENCY NAME,CONSTITUENCY NO,WINNER CANDIDATE NAME,GENDER,PARTY NAME,PARTY SYMBOL,TOTAL ELECTORS,TOTAL NUMBER OF VOTERS (MARGIN),VOTE %,Category,VOTES CASTED,Election Type
1989,Bihar,Darbhanga,15,Shakeeul Rahman,Male,Janata Dal,Wheel,921749,657262,71.30%,GEN,657207,Lok Sabha (National)
1989,Bihar,Rosera,16,Dashai Chaudhary,Male,Janata Dal,Wheel,964871,626036,64.90%,SC,626201,Lok Sabha (National)
1989,Bihar,Samastipur,17,Manjai Lal,Male,Janata Dal,Wheel,1075195,704303,65.50%,GEN,704252,Lok Sabha (National)
1989,Bihar,Barh,18,Nitish Kumar,Male,Janata Dal,Wheel,1031955,709052,68.70%,GEN,708953,Lok Sabha (National)
1989,Bihar,Balia,19,Suryanarayan Singh,Male,Communist Party Of India,Other,906074,524873,57.90%,GEN,524616,Lok Sabha (National)
1989,Bihar,Saharsa,20,Surya Nr. Yadav,Male,Janata Dal,Wheel,1058549,770308,72.80%,GEN,770623,Lok Sabha (National)
1989,Bihar,Madhepura,21,Ramesh Kumar Yadav Ravi,Male,Janata Dal,Wheel,976967,673041,68.90%,GEN,673130,Lok Sabha (National)
1989,Bihar,Araria,22,Sukdeo Paswan,Male,Janata Dal,Wheel,917760,569501,62.10%,SC,569928,Lok Sabha (National)
1989,Bihar,Kishanganj,23,M.J.Akbar,Male,Indian National Congress,Hand,956458,559966,58.60%,GEN,560484,Lok Sabha (National)
1989,Bihar,Purnea,24,Taslimudin,Male,Janata Dal,Wheel,923058,575046,62.30%,GEN,575065,Lok Sabha (National)
1989,Bihar,Katihar,25,Yuvarj,Male,Janata Dal,Wheel,855079,630832,73.80%,GEN,631048,Lok Sabha (National)
1989,Bihar,Rajmahal,26,Simon Marandi,Male,Jharkhand Mukti Morcha,Bow and Arrow,829017,468809,56.60%,ST,469223,Lok Sabha (National)
1989,Bihar,Dumka,27,Shibu Sohan,Male,Jharkhand Mukti Morcha,Bow and Arrow,869933,416655,47.90%,ST,416697,Lok Sabha (National)
1989,Bihar,Godda,28,Janardhan Yadav,Male,Bharatiya Janta Party,Other,960243,580292,60.40%,GEN,579986,Lok Sabha (National)
1989,Bihar,Banka,29,Pratap Singh,Male,Janata Dal,Wheel,955374,540071,56.50%,GEN,539786,Lok Sabha (National)
1989,Bihar,Bhagalpur,30,Chun Chun Prasad Yadav,Male,Janata Dal,Wheel,1046877,684005,65.30%,GEN,683610,Lok Sabha (National)
1989,Bihar,Khagaria,31,Ram Sharan Yadav,Male,Janata Dal,Wheel,946945,593189,62.60%,GEN,592787,Lok Sabha (National)
1989,Bihar,Monghyr,32,Dhanraj Singh,Male,Janata Dal,Wheel,1015385,712863,70.20%,GEN,712800,Lok Sabha (National)
1989,Bihar,Begusarai,33,Lalit Vijay Singh,Male,Janata Dal,Wheel,986317,613692,62.20%,GEN,613489,Lok Sabha (National)
1989,Bihar,Nalanda,34,Ram Saroop Prasad,Male,Indian National Congress,Hand,1085349,709017,65.30%,GEN,708732,Lok Sabha (National)
1989,Bihar,Patna,35,Shailendra Nath Srivastava,Male,Bharatiya Janta Party,Other,1173277,643303,54.80%,GEN,642955,Lok Sabha (National)
1989,Bihar,Arrah,36,Rameshwar Prasad,Male,Indian Peoples Front,Other,1060759,557507,52.60%,GEN,557959,Lok Sabha (National)
1989,Bihar,Buxar,37,Tej Narain Singh,Male,Communist Party Of India,Other,988344,557944,56.50%,GEN,558414,Lok Sabha (National)
1989,Bihar,Sasaram,38,Chhedi Paswan,Male,Janata Dal,Wheel,965857,538050,55.70%,SC,537982,Lok Sabha (National)
1989,Bihar,Bikramganj,39,Ram Parsad Singh,Male,Janata Dal,Wheel,983892,550578,56.00%,GEN,550979,Lok Sabha (National)
1989,Bihar,Aurangabad,40,Ram Naresh Singh,Male,Janata Dal,Wheel,975199,574035,58.90%,GEN,574392,Lok Sabha (National)
